obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,redshift,plate,MJD,fiber_ID
1237000000000000224,132.08663435200845,20.495391012713142,21.22594044251786,21.125626535492252,18.22659711103025,22.03565790232778,19.22075612035871,5842,301,2,384,5780000000000000224,0.8253029548438187,6577,57840,293
1237000000000000225,282.71528994563863,21.585020843671252,24.181956048409518,19.218189988648874,20.119902139528755,18.026671967777105,18.372193540123476,4922,301,6,242,5780000000000000225,0.02452481689996444,8834,54390,721
1237000000000000226,183.83228289423496,24.995966690186492,24.329404506770455,19.429723550811953,21.468817840543856,18.671152074393927,17.273981882879546,3325,301,6,49,5780000000000000226,1.5184681608273558,12018,52385,951
1237000000000000227,73.62433070377463,21.247499923678888,21.29936465139194,22.574428357945,20.019705608357267,19.515836836286063,19.09387321816474,5797,301,2,974,5780000000000000227,0.37581480912244225,10232,58502,381
1237000000000000228,108.60070606080062,43.07038734993188,19.400190072959074,21.869023505858,19.87658150559105,19.700212965744278,19.529323772582863,3775,301,5,813,5780000000000000228,0.16136247770128948,1771,54987,625
1237000000000000229,243.2118227507516,67.56028884105656,23.711270534755382,20.641470720933683,19.60855608082435,20.057932055215687,18.068348475486356,7245,301,5,829,5780000000000000229,0.14901680554405977,5629,54026,756
1237000000000000230,107.14710028767465,13.183565643269086,21.173055261359995,20.073135681351165,18.029118542874087,20.907608507769265,18.991202755138033,1517,301,1,57,5780000000000000230,1.2975101588812705,11112,58202,166
1237000000000000231,198.51785597835985,-2.774015649832826,23.385938398744152,17.661288190332932,20.95557293571035,19.606157655460713,18.33642670508497,4473,301,2,46,5780000000000000231,0.8803304362879565,1276,55685,703
1237000000000000232,182.02690167721127,22.401033734625795,19.244844273432246,19.09372137197334,18.989142360194936,18.043969200033334,18.515967600800998,4186,301,4,842,5780000000000000232,1.859750869771061,3743,55870,769
1237000000000000233,114.74822321965968,74.81283073559098,23.53889600744896,23.567128630709583,20.10448325638302,18.84305487487822,16.21217794243767,6151,301,6,105,5780000000000000233,0.41948072444051676,8007,54047,839
1237000000000000234,360.0,8.347387343214907,20.38324210607883,18.779316643496298,18.036965693428748,19.407832372513887,18.478218596283863,1586,301,2,371,5780000000000000234,1.2067346023430354,9688,56439,218
1237000000000000235,238.8037232662171,56.33520553881888,23.296146178599788,20.98421973183162,18.42054033549222,21.168226041505825,19.669369302408054,6951,301,5,535,5780000000000000235,1.219227260512181,9635,58242,871
1237000000000000236,0.0,57.093175462758964,22.22140960175465,22.211165959792798,21.03508739922224,17.702194521575706,18.06859744443344,5746,301,2,156,5780000000000000236,1.0690212068477143,4123,56628,275
1237000000000000237,195.6223762193692,13.260249443707417,20.769090870905032,18.817615997996562,19.25269771104216,20.30257650522523,18.752526368215314,5069,301,5,927,5780000000000000237,0.2041043226178852,10553,56877,52
1237000000000000238,113.76524008638302,35.31278698126321,21.58944553060983,20.977065712171623,21.053275476042547,19.279914369546418,17.94404929330808,2506,301,2,378,5780000000000000238,0.9225835614106674,10130,57195,374
1237000000000000239,259.89084411093893,56.12461114849138,23.22947768543505,22.10687330626598,19.521769340941482,19.937830535229484,19.060441676292772,218,301,4,75,5780000000000000239,0.5056052683481538,10386,53597,670
1237000000000000240,101.14908970226956,16.687467536094047,22.35884167967285,20.718748982860873,17.758102227042144,18.99800528336407,18.483476802463827,3663,301,1,238,5780000000000000240,0.4864067960995122,4105,52674,363
1237000000000000241,166.55679327407893,20.136037025209735,23.076619470708724,25.0,20.492067599731723,18.257567369873676,17.76075845931799,6659,301,4,764,5780000000000000241,0.0,11636,52552,567
1237000000000000242,226.36152109810632,12.708378308585065,25.164660876773226,18.197101111682706,19.010107682244392,19.85087277940133,20.032551467665126,758,301,5,530,5780000000000000242,0.0,4534,51636,14
1237000000000000243,261.17643339480685,4.20074896904341,19.85363758243342,22.28809279482582,20.298688813517046,19.75443102710562,19.628932013532214,6303,301,6,826,5780000000000000243,1.488858347954163,2819,53505,781
1237000000000000244,61.79782385486939,11.380465135155887,24.625818862452935,20.440797393905303,19.625210867540083,20.072056965739723,18.095093236071826,7679,301,6,863,5780000000000000244,0.8920037213458509,10903,57359,340
1237000000000000245,145.34899812407897,0.09140847944483355,22.35653390628482,21.857880232255013,18.05688177205713,19.086695364621367,19.197788309417778,7839,301,3,565,5780000000000000245,0.0,4655,57576,602
1237000000000000246,131.7958301205254,24.804863315990627,20.85182392751531,21.36196072754887,19.764294765370572,18.500177976680153,19.23741200282038,1608,301,4,766,5780000000000000246,1.1010970574956334,817,56758,539
1237000000000000247,114.58138194582662,9.009438816885385,20.204529561391514,19.600265704335005,21.7962231421528,17.54121300497616,19.342301235011174,5315,301,2,191,5780000000000000247,1.5032964816764207,5832,58444,89
1237000000000000248,347.99940757007835,28.727950918848787,21.91631941383445,21.04349458868901,20.09298645851446,19.91937326813941,17.005744104004922,7344,301,1,511,5780000000000000248,1.1449080469876265,11355,53305,905
1237000000000000249,216.71075967174647,-6.42974374462878,23.582475167886688,17.91314782290257,19.54248224699454,19.523889482443987,19.706606541032627,704,301,2,607,5780000000000000249,0.0,9497,57879,41
1237000000000000250,55.95098976572649,30.635336316975216,22.008676319433697,21.60487125085709,20.675343401956898,18.134217367136042,18.13030103707427,1087,301,2,165,5780000000000000250,0.04178940018084509,6024,54422,304
1237000000000000251,266.2048518194092,40.509702218605184,24.46673239537102,21.147237698985787,19.81066846520311,18.561426326703376,18.34217206655873,7318,301,4,797,5780000000000000251,0.17632416081886582,9342,54973,268
1237000000000000252,360.0,-15.030963796875984,20.02323646492266,21.65799025296465,19.809534230262795,18.63324118804856,21.3378817522602,839,301,1,545,5780000000000000252,1.2058616954867682,3317,54096,138
1237000000000000253,277.26432839783456,31.483521005704652,22.181866578230917,22.287177487630725,18.5083748278409,17.61701556801758,19.001873380721012,165,301,3,637,5780000000000000253,0.9266403218130789,5588,58620,6
1237000000000000254,31.006510377344,48.252451088025346,20.321409833380322,21.251429760314565,19.8338480257896,18.28231760339487,18.313677524552823,6990,301,2,828,5780000000000000254,2.61554661990661,12055,57115,242
1237000000000000255,130.89944379984945,0.37231241755252853,22.74544782393745,20.922134129697415,20.635443416416948,17.96616964319365,16.494705627244095,2352,301,1,445,5780000000000000255,0.0,2821,57493,162
1237000000000000256,299.88888204439445,56.99242922767709,23.53033108514595,19.37839749500806,18.763937847899978,18.687520988112066,20.089764133946353,5988,301,3,821,5780000000000000256,0.5382270272809204,1355,53273,692
1237000000000000257,109.33742768051522,32.36679306762782,21.56885730947842,19.631668854526424,21.024495821246948,18.361302501670437,17.354790329191395,1810,301,2,109,5780000000000000257,0.0,724,56227,809
1237000000000000258,220.45868641544953,10.285583272597735,18.2936792150593,22.480101930265995,19.508293975854876,17.472995079133252,17.696561096500496,7338,301,1,626,5780000000000000258,1.0126358005248426,4987,53178,979
1237000000000000259,252.38303911084472,23.03974015205538,22.49842222019474,22.854503108558966,18.71223048846146,21.122590230569482,18.36864770091215,1395,301,4,382,5780000000000000259,1.356248366107881,6570,53341,518
1237000000000000260,88.17824924152819,35.10345015697354,22.855107827600264,20.34283434553192,20.597632076920245,20.352540731029233,20.11641179170029,220,301,6,573,5780000000000000260,1.6304180342652996,10465,52367,898
1237000000000000261,171.88478674371336,25.6284054524907,22.806442132442545,20.76900412087991,19.31320576426173,18.320980578480015,19.47323998666576,7017,301,6,372,5780000000000000261,0.7144154129109513,2186,53765,783
1237000000000000262,0.0,34.71898598835145,24.05367328773323,19.34307843750935,20.35951488748611,19.37242139665361,18.54216249015974,4915,301,2,122,5780000000000000262,0.0,7960,52959,401
1237000000000000263,78.7734139585368,6.048980689609532,20.593419480526425,22.459135267901168,19.308241367741463,19.517465089821297,19.00829206363882,1310,301,2,463,5780000000000000263,0.5400170882718787,5934,55084,784
1237000000000000264,153.25572438533277,27.4623416523127,23.220324158175675,21.698125235537667,19.540173856470098,20.291085854773478,18.099614307128892,1056,301,1,766,5780000000000000264,0.8958264330928573,6564,52876,156
1237000000000000265,57.21524365828125,-3.6366426973418733,23.988761268716964,23.611826154695624,20.093560204334292,18.28139497333992,18.83965368956535,4230,301,6,179,5780000000000000265,0.0,6895,53393,85
1237000000000000266,335.1604660631349,21.950306285535333,19.532118623990225,19.38251538423039,19.890897057590006,20.192106783982428,18.773336744778135,6662,301,2,594,5780000000000000266,0.3830392357135072,5412,55557,712
1237000000000000267,39.61726907997095,6.378342192484094,22.679477738878465,20.132988151472674,17.604468219548263,18.552094695793066,19.668769895681354,866,301,3,149,5780000000000000267,0.0,1269,57556,10
1237000000000000268,135.1638378940464,9.686065680354803,21.443730253488493,21.04716888378836,18.47875625990561,17.76413759583139,19.667178122438948,6783,301,2,858,5780000000000000268,0.12895351146650463,3349,57914,138
1237000000000000269,190.24587569774152,48.41794133579535,22.07771599034753,21.669734306588655,20.529409984790817,19.8241365593145,19.193977382205645,6005,301,6,241,5780000000000000269,1.2434067095289865,10572,54215,754
1237000000000000270,316.71521928832095,45.57372673018401,22.721514725307504,20.37649854367855,19.467863411098453,20.39075842412243,18.337652442453898,3497,301,5,249,5780000000000000270,1.0736608263610243,2855,52006,906
1237000000000000271,39.065201644103325,36.101619323950985,21.46915715382967,19.39055836431945,19.07626869722858,21.687908973530686,19.441822294390125,5760,301,6,263,5780000000000000271,0.0,10601,54238,713
1237000000000000272,289.8770257329222,2.677186662783349,21.186437881257582,22.022111293385358,18.241425984742527,17.90027473490979,18.608031533796954,7382,301,3,446,5780000000000000272,0.06152341772483205,4576,54054,156
1237000000000000273,178.61663032067992,17.919567002576265,22.251228626232034,21.78170304381837,18.520263678724152,19.79891968508079,17.618085631286867,7001,301,1,929,5780000000000000273,0.6183785129195272,2507,53277,408
1237000000000000274,82.91133261298575,47.96620292836157,20.569131091705795,19.32558884915441,17.578201360038054,18.690198756206467,18.296712208089062,1950,301,3,571,5780000000000000274,0.74218390523316,6032,51846,787
1237000000000000275,222.22313784029146,26.919286293289858,20.57126230667222,22.733164201658244,19.49871928129847,19.883358710524032,18.784526983784325,3644,301,5,432,5780000000000000275,0.09227843042158285,7977,55144,225
1237000000000000276,196.83882371561765,69.69775683754449,23.219059924434752,22.455298063794906,19.001562419418953,17.62951044876875,19.610215783664746,2402,301,5,313,5780000000000000276,0.9248117963442608,5246,57307,580
1237000000000000277,119.70684326815461,31.86190219342624,20.476808947262015,20.90144474587169,18.633412109014685,17.837230224301436,18.516471827842846,1213,301,2,82,5780000000000000277,0.5508800344943192,10544,55469,184
1237000000000000278,184.3651746280093,27.908045556992647,23.199468751363817,20.819396793564053,19.531876574832047,18.32412517683352,17.490801288760395,770,301,2,273,5780000000000000278,0.0,1204,54711,195
1237000000000000279,140.44549141506957,18.06281561475737,22.893886939280925,21.53108665667386,19.96397063085274,19.178964045668085,18.75674168329682,1017,301,6,844,5780000000000000279,0.15893749016662423,4567,52754,554
1237000000000000280,188.58379520911615,26.75867133824483,19.611289906814104,19.40744539461561,21.693197932209948,18.458918733461648,18.81345604005655,6648,301,4,232,5780000000000000280,0.13807185742809508,4236,53165,396
1237000000000000281,241.52621092612262,21.140086141699403,21.183653021496518,20.745047218746123,18.08811658043679,19.75905434391342,18.885837628902753,4726,301,3,87,5780000000000000281,1.0722803407906878,4265,55346,914
1237000000000000282,330.68329402171145,38.045862737140666,23.99116410457106,17.47142468308623,20.75938104330052,20.126894618257914,19.61987151595443,1965,301,6,72,5780000000000000282,1.0852763570206596,4916,53765,663
1237000000000000283,58.17714741867621,42.929401518153476,20.728251703290475,22.014683468254404,20.573101561015072,19.699577541245358,19.718923240089897,5964,301,4,481,5780000000000000283,0.0,6893,56998,596
1237000000000000284,360.0,8.694805354790601,21.50339360653592,18.35776016633721,18.8209072606233,20.71878763966087,18.105789127618333,7178,301,6,167,5780000000000000284,0.8970553821396909,3674,55059,134
1237000000000000285,0.0,-2.0163204096031073,22.893091339877845,22.955129742643496,19.803235954586032,19.515826629455344,18.083856541951057,2420,301,5,816,5780000000000000285,0.5226151004187966,9228,51907,309
1237000000000000286,162.98151517866825,-11.93633442581427,23.37508576392389,20.204819859050325,19.142366750662386,17.883103289659836,17.659801289044527,7937,301,2,135,5780000000000000286,0.669040199987602,514,55306,866
1237000000000000287,234.40304584462137,34.1146244401024,21.822691670933256,20.382499527103235,19.78568858041874,20.463376513538343,19.398815670280477,898,301,2,751,5780000000000000287,0.12813330065136036,8830,55661,810
1237000000000000288,204.74546193920625,2.460037649527319,21.303734707962537,19.75839914087324,21.109131013404554,18.494843764394005,20.148820108337716,5502,301,6,862,5780000000000000288,0.5314814426241962,6216,58753,962
1237000000000000289,117.53721786768878,-18.157509480202886,24.333554792547762,20.267941689116885,20.205606232631315,20.01041849968557,18.384918072091075,5934,301,2,171,5780000000000000289,1.4172128615457509,3192,57469,542
1237000000000000290,157.5448534385599,31.76880151217827,24.80834949569637,22.827797017722055,20.108608373233444,20.673734216555108,18.458569435275006,280,301,1,551,5780000000000000290,0.6586359194684179,8241,56467,9
1237000000000000291,130.05342199032808,73.10944536512883,23.668287076172692,17.0,19.16969068004536,19.5566880107304,20.166782556898976,4469,301,6,636,5780000000000000291,0.5456595092180657,4123,51856,987
1237000000000000292,120.75409718846328,24.016043976554162,22.327977213847536,22.615448079132282,18.115943335075666,17.603841186835353,19.20555785321501,2095,301,5,601,5780000000000000292,0.22650374005120538,5196,54176,170
1237000000000000293,259.61762332082833,40.60717536969307,20.98760141753861,21.20703522165256,19.391531789459595,18.18178783349021,19.136235704801056,8098,301,6,545,5780000000000000293,1.3455517765782505,7280,55737,290
1237000000000000294,212.0819114673311,25.7428153358318,20.95433339016515,18.889467528214176,20.806608154863916,20.42274446688514,17.50908349402627,5254,301,6,116,5780000000000000294,0.0,9159,55931,168
1237000000000000295,110.7617882469439,22.19265089109382,22.983771157898637,19.087031410426142,18.072832143410352,18.930877314357186,19.37872806927942,5697,301,2,141,5780000000000000295,0.0,10643,56288,344
1237000000000000296,264.44252098262956,42.190254617672906,22.827597331333024,23.214589540812305,18.544910631823306,19.17957353494217,17.770863659490242,1994,301,5,367,5780000000000000296,0.0,7232,58709,497
1237000000000000297,207.2842094228191,18.432958821386247,24.302397889419645,19.281739680085902,19.72626773623407,19.85882441616361,17.56597981406504,584,301,6,695,5780000000000000297,0.7233030622053813,9399,54468,145
1237000000000000298,256.072133091968,29.38813743351732,23.17567513880421,18.96997423410606,18.61534521515274,19.796322862080324,18.353228423233286,6608,301,2,786,5780000000000000298,1.4387108342410098,12372,52331,413
1237000000000000299,238.38971124386333,30.45495063395561,19.94537954736027,22.405971813547094,18.80747655288479,19.378799812385463,18.11420727655131,1158,301,3,864,5780000000000000299,0.33640788681408107,6853,58335,740
1237000000000000300,97.62924066820055,11.010891848484277,23.777921426584378,21.20782931442887,19.176401418271823,18.891331628779536,18.47840030561496,4238,301,5,895,5780000000000000300,0.0,6762,52177,818
1237000000000000301,123.57039125528136,43.623644622457896,20.70290905902838,19.2931116351954,18.23438259580985,18.787331554267645,17.25901836547508,2420,301,4,807,5780000000000000301,1.772423900768608,5357,51827,588
1237000000000000302,249.74462457936386,20.69827919123719,21.62404309207147,21.024937463106927,18.62587815378363,19.957898825291345,19.65881630646767,1270,301,1,12,5780000000000000302,0.9064166957814521,9251,53002,735
1237000000000000303,236.5312154540942,9.288944516391496,22.575300309377543,19.161370974539583,20.30342791678731,19.653569531067795,19.82768629451643,924,301,4,243,5780000000000000303,0.7794498344225729,943,54442,689
1237000000000000304,175.61206634198763,34.67486114614298,25.193501234675946,22.351232097633908,18.292630217769037,18.842699999382212,16.752657525859185,3875,301,5,379,5780000000000000304,0.4376873664296923,6175,58279,457
1237000000000000305,188.95147241996347,6.485202484488973,26.0,22.2920564473097,18.002127865505162,20.18211231299314,19.67845780566655,3031,301,6,261,5780000000000000305,1.0655143384754648,1827,53730,701
1237000000000000306,300.92664269061447,24.688914395828803,23.110084588704275,21.498009298232915,18.96997502046611,18.970965884870218,17.889471370178374,862,301,2,956,5780000000000000306,0.7680006938073742,4319,57345,979
1237000000000000307,120.54115226586003,23.956165365788497,21.925205071919418,21.242491591870525,20.331955502509846,18.248337825665608,19.556975536982787,4770,301,5,843,5780000000000000307,0.22499479050418775,8910,55839,302
1237000000000000308,230.42524032813986,45.4673596157468,23.001758472720823,23.34178218730106,19.40307819200311,18.341029301096658,18.631553507333585,570,301,1,118,5780000000000000308,0.34736322396945496,10924,55608,46
1237000000000000309,158.11707292639514,33.46059276101866,23.531483138810753,20.699529491082338,19.135418921884384,18.121259163690237,18.728775564080998,3348,301,5,286,5780000000000000309,0.0,3922,57825,894
1237000000000000310,156.62239306499683,23.643658779482827,21.71899856166421,18.9271888118688,19.644358797515608,18.827589983396315,18.51490235057878,5859,301,2,190,5780000000000000310,0.0,5500,55957,17
1237000000000000311,283.66354557568917,40.20004999607941,24.892817033868482,21.374210869248458,17.854292567140348,20.333724278336195,19.912129204233487,2811,301,4,735,5780000000000000311,0.3598951644773785,4412,54697,578
1237000000000000312,257.28364443538294,51.445466580916204,22.5451061387871,23.82907057430567,20.094705653775033,18.294904818969492,17.46041198747497,189,301,3,303,5780000000000000312,1.420053901301626,5754,57658,360
1237000000000000313,256.1346199491559,35.09330160182971,22.94661463363709,19.177860760221222,19.983435031403644,19.288475761018105,19.30784033873501,2913,301,4,594,5780000000000000313,0.0,8347,58773,261
1237000000000000314,303.6107474683996,24.338678748695564,23.198886378081692,20.157805849959022,19.19069152590428,18.44331065437259,19.80133016488955,6142,301,2,805,5780000000000000314,1.1878024349685945,12212,58818,123
1237000000000000315,179.65603478717034,-1.6352783193810474,22.83237991592168,21.324669057152178,20.605924511796417,18.839690958728564,19.41634008054041,8140,301,2,185,5780000000000000315,0.0,475,51657,231
1237000000000000316,243.4391069865727,3.2115039019614358,23.458410750704417,20.61914272649139,18.472503901046963,17.589958788014748,21.024698914323416,978,301,1,133,5780000000000000316,0.0,5249,52122,950
1237000000000000317,147.68767968093,18.13926793322851,21.274120220179615,19.226544629434027,20.72790899325357,18.879461770843463,18.171053237275302,5635,301,5,237,5780000000000000317,0.9760652697993479,7407,54399,637
1237000000000000318,208.9118964719306,12.161641975168605,21.362547369080954,22.382786784345704,19.754493665595252,18.90629462019504,19.65730482259353,7850,301,5,912,5780000000000000318,1.7668132429675065,10384,54386,112
1237000000000000319,165.0700206029336,20.46231638823741,20.549768650542457,24.18006108302589,19.263447410121827,19.6402879440357,18.59390936465858,5274,301,4,454,5780000000000000319,0.0,5211,54226,784
1237000000000000320,186.98944498975487,25.248173796878827,22.859251845930338,20.99419718853586,19.58012636463169,19.32328091325537,19.933406076352668,4803,301,3,823,5780000000000000320,0.0,8246,53445,593
1237000000000000321,235.06310370155617,34.540941712265266,23.36840475526817,19.343897565396,19.49273523418906,17.901607875047958,18.69231100427863,5839,301,3,438,5780000000000000321,0.9090703930174298,4232,56279,246
1237000000000000322,98.66898743541879,22.7503801221198,22.886659299227826,18.376559212419785,20.82028289641772,20.184198244043543,18.31212421813753,915,301,1,93,5780000000000000322,0.0,10335,52773,859
1237000000000000323,360.0,33.69246681491505,24.711738650021307,21.08696397183177,18.523320872528988,19.310303040221996,20.00607220387163,2043,301,2,775,5780000000000000323,0.9687924114147566,9084,56606,391
1237000000000000324,80.54618520032683,25.40188328001585,22.19160597175643,22.355816014974387,18.837480760853403,19.298393517177487,18.20843806098107,5281,301,1,668,5780000000000000324,1.4180551998419066,11184,53857,392
1237000000000000325,60.4571948693026,-14.672073914722073,23.203112483388768,21.412751619743073,20.636302892072482,19.090817646614862,17.287274241099443,7236,301,5,642,5780000000000000325,0.8182455183595342,9916,57958,328
1237000000000000326,289.38941161922406,5.682375865787499,20.56244868579103,20.696394238621718,19.00446506481614,18.58224255277778,18.18315311682617,812,301,6,75,5780000000000000326,1.1683643712861942,3090,52022,215
1237000000000000327,254.0263410835205,21.30475323718003,21.619350446288397,19.81609252231604,20.500533077331593,19.317802339748727,19.319032946588532,2632,301,6,291,5780000000000000327,1.173365216945951,1516,53876,864
1237000000000000328,237.858077998043,0.37125702462529375,23.243306636348667,19.061754550922863,21.29943598300871,19.575588435928584,20.09203875158709,2748,301,6,805,5780000000000000328,1.3000219922159102,5024,58509,747
1237000000000000329,238.26586676628926,35.92070392465089,23.473653166114715,21.952126989487322,19.198204973058367,17.353104308654448,18.81112937529651,6268,301,2,401,5780000000000000329,0.6096968243296241,4629,52712,367
1237000000000000330,176.4472759752548,54.2063922998631,21.759049578503728,22.070657432078377,20.281362326575305,18.561239162653905,20.018197067234023,7636,301,1,438,5780000000000000330,1.145937599031535,2429,56466,82
1237000000000000331,91.04205940457076,48.077473291373465,22.092601122212898,18.3814053199639,18.446307718660144,18.84505302959641,17.341825078522405,4691,301,4,628,5780000000000000331,0.69679050672864,10081,56266,806
1237000000000000332,184.9444267437095,19.942291303937825,19.923189379978787,23.084758467271026,20.35473329806781,19.35617060569428,18.256736535182096,4018,301,5,935,5780000000000000332,0.862601388874273,2119,54964,822
1237000000000000333,112.28149431968573,53.42012056516146,21.664456198790084,21.561106831341,19.799423985986767,20.293311005927126,18.4114248828459,4910,301,6,822,5780000000000000333,2.806567823443779,1019,54024,76
1237000000000000334,271.7303565181356,27.055827393137317,23.53557474527968,22.79939196771869,20.073038282160216,18.32825918540322,18.585440572527478,5730,301,3,117,5780000000000000334,0.7532001937877113,5714,57219,527
1237000000000000335,163.43775012945167,17.51336402118644,23.062807524159847,18.686808377272328,18.954427927964606,18.60203815318216,18.784094388250196,1273,301,1,558,5780000000000000335,0.0,2134,53542,732
1237000000000000336,97.96678757030463,12.085215164630524,22.950998582071815,18.65126376687684,17.938916584432828,18.587465889353453,19.390910957392194,728,301,5,669,5780000000000000336,0.4324054250536169,447,58647,503
1237000000000000337,146.614663054815,18.19338933628569,22.27466053077144,20.476546035349052,20.103252064749505,18.29847240989546,18.25519316182951,8091,301,5,272,5780000000000000337,0.3497576566719013,1779,57073,742
1237000000000000338,217.47792771698678,16.509701438991772,22.210594737942262,21.45417664034279,17.536596847520546,18.75281350488774,18.839028686953124,3175,301,3,931,5780000000000000338,0.38317446164269114,9360,51811,946
1237000000000000339,123.22843434769362,27.48307459913196,21.20951829078983,23.394541234390445,19.282649507757466,19.870802219987972,18.654877109675947,4981,301,3,169,5780000000000000339,1.2733480549600258,3610,58800,952
1237000000000000340,98.28300623193292,27.289727065440935,23.2482426303038,21.759118370722696,20.541181866419972,18.046164504635655,17.77411009610885,555,301,3,275,5780000000000000340,1.40279204841289,5504,58708,479
1237000000000000341,201.1454790120105,24.195143045497076,22.831459416584085,20.33597808478195,19.791897735873036,19.527814395152905,18.586333310918565,2446,301,6,478,5780000000000000341,0.49947258871431305,11911,57280,372
1237000000000000342,201.26894008207762,32.71880897038018,22.938028271989197,19.16044618850116,21.548342644789816,17.398097769981668,18.55634047010288,317,301,6,212,5780000000000000342,0.0,7355,51676,265
1237000000000000343,128.70796451702998,47.525152201675624,21.41094773599863,22.545000859078726,20.625109152581775,18.538662003557796,18.534919434996954,5703,301,1,943,5780000000000000343,0.649070830455323,12065,52123,264
1237000000000000344,132.17286491098898,42.78897789010943,18.969985620193132,19.252941861373927,18.946101611674425,18.770510699782015,18.73175945658145,2569,301,3,165,5780000000000000344,0.17960304242950137,6667,55171,110
1237000000000000345,200.02245597892153,-5.035018149378924,23.845729067630543,23.14270283215848,19.62731337985144,20.774859672914065,18.775673540613386,6929,301,4,23,5780000000000000345,0.7304051973318408,2822,57991,915
1237000000000000346,37.88573288849895,-20.0,21.481743815987393,20.273423025590237,19.552629297455564,18.825197695247315,18.267704820892668,5655,301,5,307,5780000000000000346,0.4882732986435865,10597,56064,307
1237000000000000347,41.805708646344044,42.48970665912526,20.905836353935317,23.085873108926776,18.017823236653875,16.898756526549082,19.972714733971266,6082,301,3,906,5780000000000000347,1.4654620262690026,6364,53072,200
1237000000000000348,108.29763961564011,-2.7165691260069806,23.24021836787099,21.71839693508892,18.65960108351565,17.10111109313875,17.530519370796984,3551,301,5,844,5780000000000000348,0.7774651632074951,5546,56758,226
1237000000000000349,157.03098852473977,19.719863976227863,21.611981040121304,20.494506765836313,19.039239093020143,19.13402958634668,17.979029891530104,8108,301,2,508,5780000000000000349,0.18193918422584388,4510,57626,185
1237000000000000350,207.63239382406195,1.1488265909276123,23.789904576069933,19.92090544226081,17.563779497144065,19.71377085578991,21.479963624223554,2820,301,2,607,5780000000000000350,0.0,2430,53260,964
1237000000000000351,320.00429820891395,-11.263997032812899,23.125508924365047,20.18863818398088,19.647493468251643,19.475455857627253,17.66200864501077,2446,301,3,802,5780000000000000351,0.541576714340299,6867,52314,31
1237000000000000352,260.39519265421046,34.772158905569114,23.225353984800716,21.342475038562856,19.35092815534696,19.267570105800992,17.34624532529024,7708,301,5,255,5780000000000000352,0.5441903144100196,11070,53233,614
1237000000000000353,162.19469043628365,39.048653807166794,20.151066433199198,20.815734744326573,17.927106098688427,20.26225959750567,19.434476745001216,1400,301,2,310,5780000000000000353,0.3848790936969906,2287,58441,771
1237000000000000354,175.79401032206863,12.80995130870784,24.0179159780796,19.80928288789694,20.004212865277335,18.56040877926287,16.622880146226127,2307,301,3,372,5780000000000000354,1.1431954924168453,3087,56360,99
1237000000000000355,80.8827866441453,-20.0,22.591875796850783,20.45155288452355,20.31587274469096,19.994910556026827,18.46472609002756,5947,301,5,364,5780000000000000355,0.0,6204,55393,339
1237000000000000356,175.84255788879662,13.40451580597014,21.646084291130695,20.817865544578723,19.827034478864892,17.467985114973583,20.84582492507649,5483,301,3,838,5780000000000000356,0.01946471496318447,6398,52953,811
1237000000000000357,149.77291146019684,31.832163431791216,22.415082701013375,17.50689885837778,19.27593182479103,18.195052167061935,17.1550640778466,7629,301,6,531,5780000000000000357,0.6153282603677149,10739,51951,797
1237000000000000358,208.77218128491936,-4.917417333192223,19.53564715065252,21.387252172183047,20.191442151751858,17.292958605068186,16.718035514261285,1509,301,5,396,5780000000000000358,0.16782442785206758,10028,55394,266
1237000000000000359,97.79947712265634,27.737349198488385,22.812979217221006,19.23041816292479,20.280220360476694,18.82515469933021,17.200818798042302,5881,301,2,769,5780000000000000359,0.31601106269982737,6235,52143,652
1237000000000000360,227.74721947981155,23.834548141795974,20.655942737726892,18.97000139519138,19.90740356971969,19.05373878273366,19.598359568346986,5059,301,3,322,5780000000000000360,0.5326349037420733,10430,51962,814
1237000000000000361,325.5418569726528,35.515292447011014,20.170994571234697,18.168983479333935,18.77538774956524,19.214101492226522,19.824776719985813,5586,301,2,424,5780000000000000361,1.0779003785998713,12444,55150,798
1237000000000000362,167.13351894242055,26.48442127807262,19.916461220673163,18.009161253198165,19.87660076551118,19.161883352887138,18.18741120302149,2764,301,3,288,5780000000000000362,0.5031711273356388,10702,56631,350
1237000000000000363,216.39519841851708,5.019691634477038,23.869032562484886,18.666828745331564,20.795480650825482,18.172446669188272,19.383212404001068,4121,301,1,760,5780000000000000363,0.0,6434,52590,978
1237000000000000364,244.2295588128078,47.641551298745874,21.256104909460817,19.636468563554264,19.003370941388273,18.909759155586787,20.09025532751199,6622,301,2,725,5780000000000000364,0.1361930059316937,10900,57721,728
1237000000000000365,138.9104423279393,21.021044645292136,24.500591564874746,23.62988870628985,21.697939339132432,17.602553331394255,20.487346414429826,7503,301,2,769,5780000000000000365,0.938934040451695,979,57856,544
1237000000000000366,199.25454368595697,23.598916468348122,21.396297805421554,19.911180486157193,19.07436906601462,20.463228975132253,18.45366471882015,813,301,4,757,5780000000000000366,1.133951966562193,7469,52953,457
1237000000000000367,178.84431189501336,5.801568588773353,19.63896306361058,20.966625159402046,19.63240701334014,18.796373927102,16.398528282330012,7579,301,6,603,5780000000000000367,1.1742754765884267,3811,57299,815
